time,PM10,T2,rh2,slp,PBLH,wind_speed_10m,wind_speed_925hPa,WIND_DIR,RAIN
1980-03-03,4066.7,294.67407,13.767278,1014.2154,644.34515,8.108357,17.385645,NE,0
1980-03-04,3613.9983,295.44238,13.95961,1014.98535,583.61334,7.5652633,15.668216,NE,0
1980-03-05,2760.5796,296.37796,13.558826,1013.67865,466.4605,6.2106333,11.676324,NE,0
1980-03-06,2644.0737,298.00168,12.652533,1009.4253,390.0947,5.233001,9.11878,NE,0
1980-03-07,1184.6512,300.4174,15.822327,1006.09045,349.33228,2.659598,0.9320263,NE,0
1980-03-08,3488.4546,300.40747,13.15832,1007.7818,423.35358,4.905734,7.806625,NE,0
1980-03-09,2834.1638,299.96417,20.618053,1008.5165,408.5216,5.1589117,6.07643,NE,0
1980-03-10,1477.8069,301.0296,16.540773,1008.1045,345.85645,3.3071349,5.9514246,NE,0
1980-03-11,1920.9121,301.94275,12.940292,1007.8298,486.327,2.5818691,3.5871153,NW,0
1980-03-12,3339.4963,300.6822,14.114355,1007.32574,424.51605,5.474992,9.602878,NE,0
1980-03-13,2040.0638,300.71313,14.111145,1006.4433,384.4705,3.8754036,3.5963051,NE,0
1980-03-14,2197.0227,300.89813,10.62935,1007.4626,466.41956,5.093383,6.1285024,NE,0
1980-03-15,1898.8593,299.12616,16.57783,1009.0255,363.82864,4.4027343,4.2579246,NE,0
1980-03-16,1875.523,299.766,8.884419,1009.7139,362.7024,4.881455,6.5530915,NE,0
1980-03-17,1769.5673,299.8746,16.172169,1008.24506,317.13892,4.5100303,5.536327,NE,0
1980-03-18,3373.8804,302.3299,9.341373,1010.29114,507.149,7.386963,12.919165,NE,0
1980-03-19,2898.371,302.73734,12.801663,1008.991,415.12296,6.0735493,10.970902,NE,0
1980-03-20,1175.7012,302.45694,15.170332,1007.4654,464.61295,3.6923726,4.9983234,NE,0
1980-03-21,1461.1128,303.22736,14.052099,1007.15106,374.75244,4.379507,5.4727926,NE,0
1980-03-22,1083.7078,304.43582,9.127964,1005.77905,926.23206,2.5049403,4.737826,NW,0
1980-03-23,1104.8265,305.56238,7.960147,1006.0602,665.14764,2.3660417,4.752656,NW,0
1980-03-24,1376.865,305.52728,8.937011,1005.06,454.4513,1.552834,5.233047,NW,0
1980-03-25,1746.7808,305.9159,9.361247,1005.43286,632.0854,3.116679,7.047041,NE,0
1980-03-26,1410.108,305.18246,10.517334,1005.4879,471.05975,2.2609935,7.728274,NE,0
1980-03-27,6608.992,303.28342,13.439249,1011.425,851.6584,9.816502,20.517408,NE,0
1980-03-28,4835.0977,300.02353,18.55761,1014.384,686.149,9.166247,18.960506,NE,0
1980-03-29,3404.2695,298.72415,17.459986,1013.849,547.5352,6.925194,14.239349,NE,0
1980-03-30,2472.5842,298.66647,14.941743,1011.01855,451.31262,5.541651,11.863353,NE,0
1980-03-31,1723.3295,300.26532,22.71694,1008.2345,333.9596,3.611554,4.4882116,NE,0
1980-04-01,2826.8335,303.29922,14.259416,1009.8761,512.44495,5.935857,8.224112,NE,0
1980-04-02,5322.4907,301.04736,17.797075,1011.3523,682.9557,9.3992,19.051804,NE,0
1980-04-03,3721.6482,300.25073,18.551523,1009.69055,530.06635,7.491651,16.560427,NE,0
1980-04-04,2913.3286,302.10864,13.453404,1008.7259,462.85425,5.878402,10.930503,NE,0
1980-04-05,2733.3623,304.64175,10.1713705,1007.95984,662.0345,5.7784123,10.994481,NE,0
1980-04-06,2273.3813,304.70825,10.281525,1007.9437,616.9952,5.211463,8.732354,NE,0
1980-04-07,1657.3925,304.61212,10.659089,1006.74005,592.0326,4.930386,7.74966,NE,0
1980-04-08,1830.3094,303.51453,13.039096,1004.7607,328.0099,4.334097,4.0959644,NE,0
1980-04-09,1294.831,304.0017,13.708815,1004.4459,500.7367,3.5921686,3.4605036,NE,0
1980-04-10,3899.3203,305.0648,12.349672,1005.85486,450.08282,5.8177233,11.11316,NE,0
1980-04-11,5003.888,305.20508,13.736082,1005.65063,623.4557,7.521463,16.803911,NE,0
1980-04-12,6028.47,305.05426,11.097036,1005.6634,761.4901,10.552557,20.939,NE,0
1980-04-13,5647.678,303.79727,11.120584,1008.9541,721.9493,10.232054,20.34467,NE,0
1980-04-14,4695.7485,302.77124,11.956414,1010.96716,636.9848,9.072232,18.146126,NE,0
1980-04-15,4397.8105,302.67786,10.8729105,1010.8346,654.34265,8.756916,17.931929,NE,0
1980-04-16,3368.3508,301.66354,13.196104,1010.96643,585.8799,6.9179506,13.67797,NE,0
1980-04-17,2637.6672,301.48117,12.569228,1010.4019,499.0462,5.4240994,11.298532,NE,0
1980-04-18,2089.9915,301.31012,9.506681,1008.77106,372.10666,4.4734406,6.546452,NE,0
1980-04-19,1571.5952,302.085,12.01566,1006.91614,473.08044,3.7504594,4.593062,NE,0
1980-04-20,1442.4229,303.2542,16.339027,1007.3583,364.54495,3.5318413,4.7245264,NE,0
1980-04-21,1278.4395,303.8647,16.368332,1007.57983,342.0825,3.991281,5.8234563,NE,0
1980-04-22,1553.526,306.5914,16.066547,1006.78094,1126.275,3.840354,5.2948318,NE,0
1980-04-23,1296.3848,306.1844,19.913399,1006.83856,991.75806,2.5747402,3.1165273,SE,0
1980-04-24,2443.2302,305.36398,8.370002,1006.74725,388.25592,6.1692653,9.290816,NE,0
1980-04-25,3035.6729,306.83276,9.488461,1006.04584,472.20282,6.2890553,10.98888,NE,0
1980-04-26,2221.7134,306.631,12.4448185,1006.4287,854.4947,5.9138975,10.651341,NE,0
1980-04-27,2030.5933,306.3132,9.431668,1006.3279,442.67236,4.75086,9.495067,NE,0
1980-04-28,1692.0524,306.45602,30.044603,1006.5625,587.5447,2.4298553,6.428709,NW,0
1980-04-29,2248.314,306.8749,11.185789,1004.39954,411.43997,4.641142,9.247508,NE,0
1980-04-30,2913.6228,307.28122,10.088898,1004.97125,546.784,5.996065,13.896061,NE,0
1980-05-01,1940.0599,307.77118,14.124104,1004.76636,561.9532,3.2428982,6.176689,SE,0
1980-05-02,2310.953,308.6497,39.754017,1006.8407,905.65656,2.0462818,5.709379,SW,0
1980-05-03,1842.8589,307.87372,17.782656,1007.52356,476.09708,3.2537155,6.780031,NE,0
1980-05-04,2981.5127,307.02313,10.181323,1005.33276,561.63513,5.9492455,14.0452585,NE,0
1980-05-05,2001.5979,306.24368,17.402628,1006.45416,994.604,3.0786123,9.687265,SE,0
1980-05-06,1701.1609,308.23618,36.989666,1008.4676,969.37976,1.3754303,4.7277017,SW,0
1980-05-07,1724.17,309.35373,27.974503,1008.08386,667.4784,3.0937576,6.0835238,NW,0
1980-05-08,1146.5657,309.7815,22.495762,1006.13025,616.4768,0.39056882,2.7647972,NW,0
1980-05-09,3308.2478,308.9983,10.750118,1005.4009,551.42566,6.2231493,14.972462,NE,0
1980-05-10,3486.7485,307.9916,23.428738,1006.79126,865.9595,3.2077932,4.4381185,SE,1
1980-05-11,1857.7292,308.40036,38.81005,1007.71075,696.9195,1.5754247,0.77335507,SE,1
1980-05-12,1044.2024,307.8137,19.0382,1006.09436,520.86285,0.87778515,0.7419297,NW,1
1980-05-13,1639.6006,307.34323,9.955816,1006.26855,405.51254,4.1505036,6.653724,NE,1
1980-05-14,2921.2556,309.35666,13.150595,1006.24457,731.5978,6.9027863,13.523501,NE,1
1980-05-15,2289.8672,307.68402,10.050639,1007.7529,792.3137,5.1213155,11.124634,NE,1
1980-05-16,2362.752,306.3551,7.4524226,1009.0276,674.1794,4.703462,10.587401,NE,1
1980-05-17,1641.9816,305.68506,7.2423368,1007.8291,405.6525,4.1159964,8.0572,NE,1
1980-05-18,1373.8364,305.5083,6.9445395,1005.0614,287.8573,2.6532578,2.3701885,NE,1
1980-05-19,1153.9243,307.82724,12.359697,1004.19446,785.5842,1.8751066,3.0841765,SW,1
1980-05-20,2108.166,308.91107,34.30501,1007.33514,578.39325,4.806578,9.850374,SW,1
1980-05-21,1180.3147,309.2906,29.805637,1008.6284,771.72955,3.6692011,7.4690785,SW,1
1980-05-22,830.5494,310.581,26.358635,1007.09283,1092.566,2.4306161,4.541899,NW,1
1980-05-23,2248.7378,309.50552,30.821774,1006.8077,674.81946,4.185483,8.247416,SW,1
1980-05-24,2364.3123,309.1558,36.84182,1006.90875,509.9693,5.1978054,9.601023,SW,1
1980-05-25,2022.8596,310.90915,32.51145,1005.122,757.4646,5.8356204,9.299549,SW,1
1980-05-26,2155.9019,309.58798,37.93226,1006.95135,892.7063,5.4227366,8.464552,SW,1
1980-05-27,1684.4556,305.9283,51.26667,1009.5928,599.1961,5.2892747,6.420814,SW,1
1980-05-28,1172.2742,309.0622,39.543484,1007.0787,845.57477,4.277592,7.0007176,NW,1
1980-05-29,2628.313,308.98184,34.335556,1005.933,506.31027,5.6134644,10.3032675,SW,1
1980-05-30,3002.9111,311.99756,26.477552,1003.36237,688.83624,4.692803,7.964324,SW,1
1980-05-31,2872.4436,311.01196,33.40121,1003.82336,751.0842,3.5196922,5.3875523,SW,1
1980-06-01,2992.4856,309.98685,37.401913,1004.79456,792.22986,4.4225893,6.3757925,SW,1
1980-06-02,2547.1099,309.95697,29.363712,1006.94995,684.9245,3.6888325,5.7928944,SW,1
1980-06-03,2339.662,309.6442,33.883446,1009.54663,984.565,6.3317575,10.846832,SW,1
1980-06-04,1499.0662,310.18048,34.85502,1008.42786,914.4587,3.0429142,5.5701513,SW,1
1980-06-05,2985.1829,308.71927,34.108093,1008.18384,737.02026,2.8353422,4.504535,SW,1
1980-06-06,1552.5913,309.9773,15.044905,1006.83167,431.81476,2.0157232,2.5273907,NE,1
1980-06-07,2757.897,309.8251,30.070087,1006.96594,874.14996,1.6308188,3.121323,SW,1
1980-06-08,2647.8877,309.87082,27.679398,1006.4048,760.0965,3.3962765,5.456855,NW,1
1980-06-09,1411.8417,309.49774,15.699493,1005.15875,485.38086,4.2374144,6.985751,NE,1
1980-06-10,1857.746,310.18292,14.966608,1006.2221,457.1608,2.3529375,3.6367552,NE,1
1980-06-11,2643.5015,310.2089,28.194014,1006.55096,501.70593,0.7014847,2.6174555,NW,1
1980-06-12,1922.4263,309.35364,10.384108,1004.979,483.78702,4.5008674,8.617304,NE,1
1980-06-13,1763.0356,308.64893,8.933289,1006.0064,359.0347,3.8810654,3.4761007,NE,1
1980-06-14,2784.662,309.26654,34.752632,1008.3785,644.29443,0.8974478,2.4026747,NW,1
1980-06-15,1654.8093,309.63977,11.936599,1007.8799,446.98544,4.90944,10.168401,NE,1
1980-06-16,1840.638,308.40637,10.442479,1006.9087,486.66916,3.9961264,10.827731,NE,1
1980-06-17,1950.7328,309.03528,11.244846,1008.1305,588.114,5.5066543,11.069726,NE,1
1980-06-18,1901.0991,307.81363,11.6362095,1008.3214,599.0755,4.2083154,11.995609,NE,1
1980-06-19,1692.8784,307.74524,12.142365,1008.4724,420.1233,3.1980135,8.949441,NE,1
1980-06-20,794.76,308.89844,12.6345625,1007.8749,589.6577,0.7360609,3.4106715,SE,1
1980-06-21,1827.2561,309.71704,27.38314,1008.16095,546.7957,3.016223,5.500723,SW,1
1980-06-22,1213.6416,311.05988,18.798399,1006.22314,529.2455,2.2494013,3.9762642,SW,1
1980-06-23,1764.1641,310.40936,13.56671,1006.0952,451.6297,3.0874722,9.863617,NE,1
1980-06-24,2926.9324,310.26974,25.983376,1008.22015,714.3212,4.1305146,4.6528687,SE,1
1980-06-25,2184.2393,305.51172,50.814896,1007.87286,320.3409,1.3863552,4.522812,SW,1
1980-08-18,694.8669,312.4318,17.109938,1005.45667,1117.7234,1.3379484,2.8830085,NE,2
1980-08-19,2047.625,308.33957,31.830164,1005.92426,726.5073,4.0395503,5.743324,SW,2
1980-08-20,2245.1025,308.86584,38.87199,1007.9264,1012.91187,3.0007267,4.3383555,SW,2
1980-08-21,1680.0753,305.74408,52.423862,1012.3733,743.2173,4.219323,6.1644707,SW,2
1980-08-22,1345.4772,309.6223,28.909533,1010.6249,1110.8412,2.9981372,5.674072,NW,2
1980-08-23,1441.2018,309.12665,15.770991,1007.9973,771.7996,4.4323316,6.2656126,NE,2
1980-08-24,1170.5024,308.55286,27.510395,1007.96857,476.21918,0.6101361,2.7849195,SW,2
1980-08-25,3162.7698,306.4488,48.905777,1009.1553,715.7631,5.4411325,7.537848,SW,2
1980-08-26,1599.8992,309.06635,30.022865,1007.65735,662.0966,1.7389866,4.8740845,NE,2
1980-08-27,2646.623,307.7309,37.75683,1009.81934,997.4251,1.8937254,2.001587,SE,2
1980-08-28,2870.5474,306.82178,43.379547,1009.74866,595.5526,2.612585,3.4110484,SW,2
1980-08-29,2494.0598,307.90863,35.703342,1009.71826,695.61255,1.7790314,2.6853294,SW,2
1980-08-30,2436.88,307.91125,34.62997,1008.7136,673.69653,3.2782762,6.2386904,SW,2
1980-08-31,1503.3179,308.1069,24.766495,1008.5634,437.30298,1.6180692,3.2967668,SW,2
1980-09-01,75.46374,307.2513,31.82897,1010.13055,703.30084,1.4085028,2.699495,SW,0
1980-09-02,669.2484,306.70135,22.044476,1009.3561,333.97736,2.3026602,3.5474675,NE,0
1980-09-03,1706.4451,306.86328,14.586571,1008.35724,605.0689,5.6160855,12.1907015,NE,0
1980-09-04,1542.2385,306.15213,20.357433,1010.2125,583.12964,3.2244089,3.5307646,NE,0
1980-09-05,1394.3094,306.46497,17.813684,1011.39795,559.4413,4.604126,9.011901,NE,0
1980-09-06,1819.1154,305.56433,16.421595,1011.1963,458.49033,4.7522883,9.610395,NE,0
1980-09-07,2028.589,304.46854,14.712026,1011.4007,427.57654,5.273676,10.19936,NE,0
1980-09-08,1503.8147,303.9007,13.304086,1012.00775,390.7124,4.541569,9.550053,NE,0
1980-09-09,1754.8547,303.8088,13.329298,1011.80054,368.0754,4.3586946,9.350009,NE,0
1980-09-10,1760.1615,304.48114,14.5362425,1011.6279,486.07056,5.469625,10.767544,NE,0
1980-09-11,1110.5487,304.13846,13.235099,1012.4746,356.89276,4.131818,7.3769746,NE,0
1980-09-12,2027.8248,305.28815,16.169418,1011.49243,584.56934,5.3018837,12.461666,NE,0
1980-09-13,1880.3557,305.5421,16.796516,1010.98975,424.33426,4.4160075,12.345804,NE,0
1980-09-14,1675.164,305.7304,15.551555,1010.74,456.23364,4.539808,10.67318,NE,0
1980-09-15,1734.0751,305.27084,15.603954,1010.7159,380.44113,4.6081886,10.168106,NE,0
1980-09-16,1983.8461,305.01794,16.329086,1011.237,473.98572,5.0633,10.870534,NE,0
1980-09-17,1726.5431,305.19522,16.419876,1010.2636,410.22116,5.2992344,10.9354925,NE,0
1980-09-18,1811.6938,305.41522,15.990249,1010.27734,437.29333,5.3782616,8.886799,NE,0
1980-09-19,1447.9707,305.3895,19.989351,1010.0004,418.54102,2.1569998,3.7445698,NE,0
1980-09-20,1160.0232,305.91025,20.937222,1010.2335,414.75485,1.4737114,3.8402417,NE,0
1980-09-21,1021.98425,305.7257,18.786955,1010.14185,391.21582,3.0925133,4.504464,NE,0
1980-09-22,2026.8497,305.30566,14.8108425,1010.1062,542.4221,5.8509893,10.450198,NE,0
1980-09-23,1948.2029,303.6056,16.632425,1010.567,468.37372,4.6380973,9.717814,NE,0
1980-09-24,1681.172,303.79034,16.179476,1010.4866,444.5611,5.3406224,9.690792,NE,0
1980-09-25,2354.7253,303.69943,14.758012,1011.5497,496.1173,5.0456743,11.940852,NE,0
1980-09-26,2297.186,304.54004,14.165742,1012.04663,488.5989,5.937685,12.471514,NE,0
1980-09-27,2399.3003,304.94162,14.641494,1010.781,502.67627,5.1100235,12.75525,NE,0
1980-09-28,2016.5234,304.6086,15.87911,1010.4618,399.96762,5.1178064,10.205562,NE,0
1980-09-29,1490.3485,305.27283,17.37115,1011.15247,420.31833,4.2653174,9.985282,NE,0
1980-09-30,3129.1353,306.54178,15.95238,1010.4475,695.41943,6.068591,15.194926,NE,0
1980-10-01,1789.6577,305.2419,23.252224,1011.1402,851.0674,4.6223807,7.5201764,NE,0
1980-10-02,1395.2297,303.0558,15.885427,1011.65076,349.05774,4.4276853,7.1444936,NE,0
1980-10-03,2049.0825,303.2948,17.55494,1011.4772,598.9157,5.534591,12.752981,NE,0
1980-10-04,3269.3167,304.22064,19.53223,1012.78394,747.0203,6.681515,16.067368,NE,0
1980-10-05,3458.6636,304.4956,17.776869,1013.68005,785.1896,7.8847685,17.0413,NE,0
1980-10-06,3015.6519,303.01855,17.132473,1014.47406,710.2453,7.283245,16.347988,NE,0
1980-10-07,2950.3887,301.24286,16.393326,1014.9496,586.418,6.9156094,14.885525,NE,0
1980-10-08,2901.1768,301.0906,16.553488,1013.48517,525.353,6.588587,13.3735,NE,0
1980-10-09,2017.7634,301.0608,16.180721,1012.47687,368.51776,4.9084387,9.384505,NE,0
1980-10-10,1512.0962,301.97623,16.298525,1012.1244,340.4966,4.5131345,7.8643966,NE,0
1980-10-11,1881.0024,302.685,15.76286,1010.5314,338.45483,4.8936343,10.02505,NE,0
1980-10-12,1666.4625,303.0735,16.635303,1009.9836,322.0277,4.6673007,7.828144,NE,0
1980-10-13,1304.25,303.1143,16.198143,1008.31494,285.3012,3.9880447,7.7983484,NE,0
1980-10-14,1698.7678,304.55325,20.821644,1008.31946,520.3449,4.489751,9.305078,NE,0
1980-10-15,1027.0671,304.05682,41.423454,1011.2285,453.20462,0.37126744,0.35389864,SW,1
1980-10-16,1548.6094,305.79297,23.129175,1010.6091,591.7058,3.5107121,7.280118,NE,1
1980-10-17,2681.373,304.68814,14.975732,1010.6869,441.8223,5.499934,12.218058,NE,1
1980-10-18,2185.9707,303.34708,14.257238,1010.63074,388.0687,4.8771443,10.918802,NE,1
1980-10-19,2038.3287,301.9665,14.475213,1010.5475,321.1067,5.0242295,7.803491,NE,1
1980-10-20,1900.9202,300.4555,12.662589,1010.7034,273.3086,5.0574274,8.664099,NE,1
1980-10-21,1520.8804,300.5136,17.119781,1010.047,311.1928,4.292994,7.081477,NE,1
1980-10-22,3182.5425,300.1427,13.147897,1011.2739,352.4468,6.4017076,13.648138,NE,1
1980-10-23,3718.4922,301.16745,15.675898,1012.41406,443.35464,6.961821,16.292173,NE,1
1980-10-24,3245.1362,301.6772,14.190838,1013.6025,460.2177,6.536357,14.655666,NE,1
1980-10-25,3179.216,301.98285,15.764834,1013.0281,454.70038,6.0687137,14.100552,NE,1
1980-10-26,2088.1504,302.48447,20.81808,1012.09924,436.40836,5.0301476,8.583387,NE,1
1980-10-27,1108.703,303.2151,28.748974,1012.10376,729.17444,0.96305054,0.79439044,NE,1
1980-10-28,1266.8948,303.9179,24.288464,1011.59186,431.9402,3.128149,4.638957,NE,1
1980-10-29,2241.1086,302.10962,14.81785,1010.3595,423.66168,5.587985,9.679209,NE,1
1980-10-30,3720.9546,302.3304,13.889526,1010.7042,480.11133,7.0824094,15.151051,NE,1
1980-10-31,4854.7134,301.8807,17.689175,1013.01556,550.27057,8.413037,17.36417,NE,1
1980-11-01,4101.136,301.27905,19.992525,1015.2275,552.442,7.903232,15.801805,NE,1
1980-11-02,3268.4268,300.36584,20.884981,1015.22284,475.19342,6.8348713,14.376723,NE,1
1980-11-03,2737.5378,300.2893,18.858387,1014.77905,437.82495,6.1282244,12.782969,NE,1
1980-11-04,3273.186,300.58035,18.37769,1014.7579,432.39807,6.8708777,11.8627,NE,1
1980-11-05,3399.6577,299.3468,16.596148,1014.48486,470.6185,7.198387,15.091092,NE,1
1980-11-06,2717.5168,296.89697,21.588924,1012.6796,409.2008,6.2254043,13.413918,NE,1
1980-11-07,3312.47,296.01837,23.176918,1013.1006,441.3451,6.3334737,15.228624,NE,1
1980-11-08,3683.976,297.047,24.768349,1015.0052,490.97076,7.210706,16.994513,NE,1
1980-11-09,2992.0918,296.41608,24.605633,1014.9862,438.09442,6.2236147,14.840326,NE,1
1980-11-10,2260.4204,296.38892,25.42511,1014.0242,378.85858,5.4195094,10.191868,NE,1
1980-11-11,2271.615,295.95132,24.443996,1014.0074,370.96417,5.1377835,10.285148,NE,1
1980-11-12,2287.7998,295.34808,19.728334,1015.6128,305.3852,5.226169,9.777477,NE,1
1980-11-13,2250.3115,295.60687,22.243017,1014.6567,283.2047,5.1885552,9.029139,NE,1
1980-11-14,2519.1855,297.79636,18.273335,1013.8324,326.08447,5.620445,9.239328,NE,1
1980-11-15,3230.4146,299.4304,20.743723,1013.74945,588.5334,6.928651,14.954223,NE,1
1980-11-16,3633.5479,300.3039,19.670155,1013.8624,660.2213,7.5790205,15.205575,NE,1
1980-11-17,3050.281,298.58194,21.82368,1013.6303,563.83936,7.001153,14.124059,NE,1
1980-11-18,3191.4165,298.36438,26.02037,1014.0499,540.8814,7.017189,13.584746,NE,1
1980-11-19,2848.2031,297.23123,24.093042,1013.7426,500.07867,6.291424,12.903104,NE,1
1980-11-20,2394.8296,295.27386,23.34761,1012.4203,372.1194,5.5021133,10.856527,NE,1
1980-11-21,2504.867,294.52158,30.803919,1013.28595,306.97955,5.782659,12.001585,NE,1
1980-11-22,2486.132,294.61276,29.379143,1013.8085,444.40308,6.042456,13.99851,NE,1
1980-11-23,4771.009,296.35587,29.653458,1015.39746,723.5977,9.357573,19.846823,NE,1
1980-11-24,4687.189,294.59027,31.330067,1017.853,801.71454,9.781981,19.951488,NE,1
1980-11-25,3977.1553,292.36072,33.884937,1018.2439,726.7776,8.529982,18.05518,NE,1
1980-11-26,3537.1265,291.82895,36.445614,1017.19147,600.67236,7.537948,15.449215,NE,1
1980-11-27,3086.021,291.86658,38.148632,1017.1126,450.9014,6.4849124,11.438132,NE,1
1980-11-28,2774.0212,293.38153,32.402744,1016.80994,386.1501,5.938775,8.266284,NE,1
1980-11-29,2525.2588,295.03003,27.224337,1016.27234,407.148,6.079517,9.27132,NE,1
1980-11-30,3097.564,295.80865,22.504326,1014.06067,424.1536,6.4665403,10.274355,NE,1
1980-12-01,782.5197,297.77386,20.727898,1013.4389,363.09363,5.3175535,10.524776,NE,0
1980-12-02,2674.9973,297.03058,22.561707,1013.00946,429.13022,5.928221,11.334857,NE,0
1980-12-03,2029.7214,295.63672,22.93903,1012.3115,314.6133,4.728266,6.6880674,NE,0
1980-12-04,1528.2701,294.98062,28.616444,1012.7023,235.98822,3.4542358,4.418868,NE,0
1980-12-05,3276.5088,296.80267,24.955103,1011.31287,382.52484,4.4866223,9.311425,NE,0
1980-12-06,3414.666,297.555,28.612324,1011.7596,403.65308,5.786044,9.532948,NE,0
1980-12-07,3203.371,297.75058,29.157545,1012.58057,423.338,6.4244413,10.159283,NE,0
1980-12-08,3672.6309,297.76535,25.133497,1014.74713,531.9971,7.326347,13.511203,NE,0
1980-12-09,3826.0657,296.15686,20.070337,1016.2031,608.5155,7.756403,16.616993,NE,0
1980-12-10,5691.2876,295.30396,20.097097,1017.22766,928.4213,11.190341,22.610561,NE,0
1980-12-11,7674.881,292.61703,29.947622,1019.82745,933.432,13.244939,24.161976,NE,0
1980-12-12,6272.34,289.4643,19.679981,1021.7089,753.8087,10.925254,22.012186,NE,0
1980-12-13,4730.0317,289.47888,28.254839,1021.5338,714.6946,9.779906,19.231403,NE,0
1980-12-14,4139.41,289.9488,32.153534,1019.80676,676.26025,8.461939,17.756815,NE,0
1980-12-15,3800.1938,290.28543,35.625458,1018.41736,668.1811,8.060048,17.789263,NE,0
1980-12-16,3431.297,290.5997,33.208126,1017.68286,579.9682,7.296893,14.880128,NE,0
1980-12-17,4026.334,291.25,31.722527,1016.25226,499.92285,7.4179864,13.354368,NE,0
1980-12-18,3347.1833,291.95007,26.297377,1012.33136,383.32172,6.480152,10.1446085,NE,0
1980-12-19,1662.4453,293.01624,28.748676,1009.2247,230.74281,3.19537,2.6008267,NE,0
1980-12-20,1369.8239,294.7569,25.15066,1011.8013,228.89117,3.2677243,1.96519,NE,0
1980-12-21,2686.7544,295.24423,20.559439,1013.7684,292.9863,4.9201083,7.7336802,NE,0
1980-12-22,2535.47,295.0938,25.874205,1013.01483,310.48172,4.115081,5.2968388,NE,0
1980-12-23,2107.231,294.60034,26.243462,1011.4376,279.40732,4.3101063,3.9091265,NE,0
1980-12-24,2038.7555,293.80634,28.236078,1012.27356,246.37888,3.4991827,2.1958542,NE,0
1980-12-25,2859.7302,292.65356,26.43502,1013.26526,433.38837,4.7298946,8.854836,NE,0
1980-12-26,2109.0874,290.0785,22.8514,1016.7263,458.73828,4.737058,8.7631445,NE,0
1980-12-27,3441.4692,288.79636,26.08744,1018.5905,497.46945,6.795724,14.954908,NE,0
1980-12-28,4408.746,291.58752,26.864275,1017.1178,527.67834,7.698734,14.951972,NE,0
1980-12-29,4831.8403,293.96683,17.952303,1016.2002,510.96494,8.603908,14.368881,NE,0
1980-12-30,4163.447,294.51392,16.189457,1016.06476,479.433,7.708361,13.525817,NE,0
1980-12-31,3203.1758,293.43634,17.262007,1015.5076,428.1413,6.3105006,10.72428,NE,0
1981-01-01,122.41095,291.8566,22.953886,1013.1792,191.24916,2.4806447,3.3972678,NE,0
1981-01-02,1833.0582,292.29315,25.510986,1012.3634,298.00925,3.6760385,6.3167424,NE,0
1981-01-03,4798.584,291.5846,23.027391,1016.15485,589.17786,8.143831,16.58577,NE,0
1981-01-04,4513.9053,291.26715,28.142883,1017.20776,583.6458,8.385034,15.290158,NE,0
1981-01-05,3998.4656,291.2108,26.03273,1016.9623,507.62128,7.155213,13.471962,NE,0
1981-01-06,3760.9055,292.11673,24.956783,1016.2242,430.21194,6.5848885,10.280877,NE,0
1981-01-07,4595.6875,293.74655,20.977356,1014.5791,519.23755,7.4926257,14.770332,NE,0
1981-01-08,3297.4556,294.43246,17.77255,1012.5947,389.96536,5.6162043,8.5806675,NE,0
1981-01-09,1776.9244,294.182,26.2859,1012.4399,302.25217,3.4968722,3.2163785,NE,0
1981-01-10,3836.719,291.29825,21.860796,1014.8097,419.3032,6.5375195,9.569271,NE,0
1981-01-11,4511.273,289.4869,19.213259,1016.74994,463.5041,7.8552785,11.602403,NE,0
1981-01-12,5554.615,291.0245,16.101154,1017.0935,505.94006,8.9739895,15.686059,NE,0
1981-01-13,4832.551,293.17136,14.677143,1015.18176,428.47107,7.776961,11.86423,NE,0
1981-01-14,3019.0522,294.86646,18.079449,1013.68506,328.7048,5.6024795,8.3083315,NE,0
1981-01-15,1705.1519,295.65433,22.017117,1011.5471,226.28294,2.803488,2.1722906,NE,0
1981-01-16,3323.321,295.52884,16.52915,1012.3783,395.61765,3.6973975,6.596908,NW,0
1981-01-17,4053.371,292.57758,18.639328,1014.28046,510.868,7.040998,12.994208,NE,0
1981-01-18,4271.518,291.9968,19.825235,1015.7784,534.7964,7.901091,15.1020155,NE,0
1981-01-19,3356.3071,292.03458,22.788712,1014.6791,489.18875,6.788538,11.840518,NE,0
1981-01-20,4341.527,292.12363,22.203295,1014.5005,523.14185,7.4315324,15.642548,NE,0
1981-01-21,3765.4087,291.79773,21.713406,1013.3901,494.19165,6.1660686,10.833094,NE,0
1981-01-22,1336.1924,290.83112,23.183208,1011.2765,363.5909,2.2923791,4.5370893,NW,0
1981-01-23,690.39435,291.5578,17.790398,1011.6439,309.28305,1.5710675,1.7310785,NE,0
1981-01-24,3098.899,290.63962,21.24514,1012.93024,338.62256,5.8237524,6.94419,NE,0
1981-01-25,4673.3247,290.25125,15.563734,1016.011,433.2691,7.7059097,11.623421,NE,0
1981-01-26,4887.1177,290.88684,20.954834,1019.234,612.6471,9.282161,17.230867,NE,0
1981-01-27,4901.2124,291.27158,28.43011,1020.34656,669.7039,9.335537,18.38095,NE,0
1981-01-28,3505.6797,290.4968,22.831944,1018.44995,532.1205,7.0658884,14.476471,NE,0
1981-01-29,3470.9507,290.0902,20.776627,1017.7687,495.0998,6.8288116,13.239113,NE,0
1981-01-30,4031.8555,290.50528,23.945627,1017.72925,521.9226,7.2274804,14.744388,NE,0
