time,PM10,T2,rh2,slp,PBLH,RAINC,wind_speed_10m,wind_speed_925hPa,U10,V10
1981-07-24,2567.8188,308.6555,27.830463,1006.8452,774.25525,27.225721,2.0301,2.4068615,-1.5325413,1.3313991
1981-07-25,2946.7214,306.12427,48.051445,1009.5636,850.35767,27.757349,4.052367,7.470706,2.861039,2.8698668
1981-07-26,1627.9094,307.50674,43.212944,1010.04663,914.0718,31.170132,4.43039,6.0491405,3.4193778,2.8171277
1981-07-27,1314.4379,307.80963,37.14437,1008.58234,908.3775,31.413116,2.6076016,5.4217343,2.6016681,-0.17580901
1981-07-28,2179.9204,305.52887,48.974182,1009.1505,796.46027,31.413116,4.0375876,6.92819,3.9898078,0.61931074
1981-07-29,1751.8024,307.3266,40.394108,1010.8826,1087.0172,31.413116,2.7037072,2.6331747,2.5459445,0.9100547
1981-07-30,2097.4573,308.74542,33.515106,1009.5604,991.5399,31.41768,0.9787861,1.8395698,0.45511413,0.866541
1981-07-31,1602.4609,308.12274,31.257397,1010.0147,854.66974,31.451426,2.0510936,2.8970692,1.1366696,1.7073274
1981-08-01,1267.1638,307.85947,36.358566,1008.51196,1045.5638,31.451426,0.3069305,1.9597272,0.1102801,-0.28643435
1981-08-02,1388.5575,307.1836,39.162067,1008.83813,968.2967,31.451426,2.4991193,4.0691357,2.4976773,0.08488405
1981-08-03,963.7125,307.45148,16.333214,1008.93884,454.21512,31.451426,1.5477937,1.1929734,-1.190836,-0.988724
1981-08-04,1237.9736,307.82605,21.963047,1009.3206,505.27496,31.451426,1.0876343,2.341632,1.0611005,-0.23877667
1981-08-05,2154.806,307.5821,37.0403,1007.8696,672.69696,31.451426,2.747782,4.6331058,2.3292189,1.4577534
1981-08-06,2262.8755,308.62024,37.371906,1007.5818,733.7069,31.730326,2.5219655,5.403803,2.4778223,0.4697938
1981-08-07,1319.3806,309.7028,24.171785,1007.6205,565.8196,31.730326,2.4494832,1.2926862,-2.443944,-0.16463883
1981-08-08,2192.81,308.0771,31.04332,1008.1392,601.10535,31.730326,0.8008592,3.2312858,0.39002267,0.6994696
1981-08-09,1106.699,309.94006,23.038975,1008.07556,612.56006,31.730326,1.4460266,3.0778012,0.021526314,-1.4458663
1981-08-10,1828.161,307.80774,24.24797,1007.7957,566.4854,31.730326,1.9411626,3.0989637,1.3127488,-1.429966
1981-08-11,2030.4924,308.1667,33.645355,1008.0097,528.20953,31.730326,2.9847527,4.5820737,2.2625217,1.9467264
1981-08-12,1792.1892,309.20908,28.260225,1008.2771,828.5055,31.730326,0.39116305,0.8141411,0.30387354,-0.2463116
1981-08-13,1775.1044,307.34448,21.89256,1008.7523,798.7811,31.730326,1.3261157,1.9510509,-0.7865176,-1.0676951
1981-08-14,1547.5908,306.73212,16.000065,1008.1373,547.9404,31.730326,2.8752248,7.2737303,-2.1657195,-1.8911841
1981-08-15,1757.5244,306.62207,13.039399,1009.3173,547.8597,31.730326,5.1759253,9.802698,-4.925516,-1.5904384
1981-08-16,1620.3905,306.75543,17.73016,1008.3993,561.8333,31.730326,4.1554418,8.684729,-3.7912347,-1.7012453
1981-08-17,1111.9043,307.4751,23.318113,1008.13464,621.5619,31.730326,1.7114726,3.6515203,1.5003865,-0.8233949
1981-08-18,1433.522,307.32526,27.355465,1008.1425,671.5652,31.730326,1.017371,2.3170388,0.1501117,1.0062357
1981-08-19,2925.6912,307.42377,39.840157,1009.07745,917.8989,31.730326,2.573385,2.2610428,2.3373885,1.0765338
1981-08-20,1434.1351,307.40793,22.336792,1007.74316,582.05817,31.730326,3.0593026,3.8757703,-2.840966,-1.1350086
1981-08-21,2635.845,307.372,13.3630905,1008.7005,584.837,31.730326,4.6736245,13.338276,-4.3714075,-1.6533487
1981-08-22,1510.4529,306.6778,29.055088,1009.246,649.4761,31.730326,0.42253822,1.4351382,-0.19465226,0.37503207
1981-08-23,2971.4358,305.98648,39.7419,1010.0729,759.6435,31.730326,1.6015794,3.2632272,1.6015782,-0.0019818544
1981-08-24,1546.1132,306.27338,16.054417,1007.85675,658.9428,31.730326,4.0837917,5.112256,-3.1977859,-2.539984
1981-08-25,2207.124,306.52975,43.71685,1009.60565,809.5328,31.730326,3.8999019,6.1067605,2.3631258,3.1023977
1981-08-26,1196.5874,307.58835,36.840775,1008.9348,793.0311,31.730326,1.9030018,3.4126208,1.9029981,-0.0037561357
1981-08-27,2557.6062,307.09344,42.5589,1008.7227,846.2338,31.730326,4.6578846,6.653011,3.1193693,3.4591074
1981-08-28,1566.6093,308.02325,38.028065,1008.1504,839.2759,31.730326,2.6819394,4.310274,2.6318102,0.5161147
1981-08-29,1848.6785,307.9061,16.882236,1006.43066,663.1229,31.730326,3.5180833,6.163632,-1.4210879,-3.2182946
1981-08-30,2905.3242,308.5063,13.691988,1005.89667,1061.2993,31.730326,6.3654847,15.843794,-5.7871757,-2.6510363
1981-08-31,2300.9111,307.09314,13.208023,1008.8319,703.72003,31.730326,6.006068,10.373503,-4.7692723,-3.6506023
1981-09-01,101.00059,305.0896,18.946985,1008.74677,521.0671,0.0,3.049318,4.694193,-2.8234951,-1.1516144
1981-09-02,1301.4985,304.58063,13.39497,1008.5624,459.6696,0.0,4.6836915,8.247375,-4.0798383,-2.3004103
1981-09-03,1264.2373,304.53583,38.70455,1009.9246,521.0496,0.17835163,2.2033105,3.8608873,-1.0564401,1.9335229
1981-09-04,651.68195,304.99634,48.339577,1011.2053,774.0568,3.5390449,0.5271757,0.32460037,0.22691926,0.4758381
1981-09-05,938.48083,306.2558,42.239162,1009.6399,530.0303,8.379358,2.5158126,2.7026124,1.4129679,2.0815463
1981-09-06,3050.3293,307.45932,18.148327,1008.79663,881.5572,8.524872,5.9718843,16.415112,-5.145562,-3.0309386
1981-09-07,2161.2205,306.49908,18.167425,1008.56964,648.8508,8.524872,6.186048,11.861313,-5.4191036,-2.9833715
1981-09-08,1450.8467,305.22113,51.462833,1011.6887,852.57214,9.712759,3.6265013,5.2793274,1.3285633,3.3743787
1981-09-09,2051.5698,305.9891,35.64937,1011.1471,632.65234,13.276422,3.7553566,8.776675,-1.6943471,-3.3514013
1981-09-10,3048.3062,306.4081,17.252174,1009.8949,767.11926,13.276422,7.0246234,15.870366,-5.367028,-4.5321455
1981-09-11,2956.836,306.34833,19.167889,1009.423,618.0305,13.276422,6.6134562,15.091481,-5.763104,-3.2441392
1981-09-12,1663.8005,305.03137,21.994148,1009.3257,556.4806,13.276422,4.0944247,7.8028936,-3.7043862,-1.744086
1981-09-13,1662.9529,304.74005,19.436747,1010.4884,409.0761,13.276422,3.967816,6.018277,-2.9072697,-2.7002494
1981-09-14,1851.3925,304.99115,16.842648,1011.6564,549.76215,13.276422,5.0237393,10.174156,-4.037673,-2.989173
1981-09-15,2354.6548,305.97437,16.637215,1011.4136,623.3018,13.276422,6.438135,12.0928545,-4.62805,-4.4755716
1981-09-16,2452.7354,306.35794,17.434711,1010.8027,748.8443,13.276422,6.4891515,13.707608,-5.188914,-3.8966987
1981-09-17,2319.7258,304.99918,18.492586,1011.525,558.52765,13.276422,5.976902,11.942909,-5.300151,-2.762564
1981-09-18,1950.2396,304.20963,18.164837,1010.9495,472.78778,13.276422,5.271666,11.1526165,-3.9821146,-3.4544504
1981-09-19,1444.0,304.31714,17.017117,1011.15247,591.6274,13.276422,4.864885,9.4522505,-4.4203672,-2.031615
1981-09-20,1555.978,304.65002,16.40844,1011.02264,436.83014,13.276422,5.1733456,9.199778,-3.485711,-3.8227377
1981-09-21,2117.2725,305.64014,17.504866,1011.62146,561.3006,13.276422,5.6455903,10.498845,-4.6043797,-3.266861
1981-09-22,2473.5222,306.51923,17.872417,1012.26184,618.7397,13.276422,5.74132,11.619968,-4.71297,-3.278822
1981-09-23,2619.5212,305.9042,15.296158,1012.11365,604.04504,13.276422,6.3114166,13.850587,-5.1222224,-3.6873865
1981-09-24,2231.4565,303.4951,12.9359665,1011.5023,501.49875,13.276422,5.0059547,12.735686,-4.604887,-1.9633127
1981-09-25,1636.0347,301.74567,13.177961,1010.8386,381.14523,13.276422,4.4867725,8.766678,-3.764525,-2.4412045
1981-09-26,1612.3599,301.5462,14.794227,1011.1425,325.06888,13.276422,4.571367,8.115977,-3.910858,-2.3669784
1981-09-27,1476.392,302.45984,15.794502,1011.6541,351.313,13.276422,4.8102384,8.331593,-4.1692915,-2.3990414
1981-09-28,1621.9927,303.13577,18.013952,1011.3454,393.49124,13.276422,5.4265094,9.626887,-4.2936716,-3.318341
1981-09-29,2202.9075,303.5193,16.392225,1010.52136,447.70758,13.276422,5.4205103,11.386368,-4.2646027,-3.345907
1981-09-30,2641.394,303.69666,13.394472,1010.99615,575.9894,13.276422,5.4997005,12.296852,-4.3782544,-3.328302
1981-10-01,2015.3384,303.29474,13.286819,1011.6694,397.0295,13.276422,4.691913,9.895128,-3.720972,-2.8580444
1981-10-02,2540.594,303.0348,11.03845,1009.90436,431.46457,13.276422,5.778077,13.228904,-4.6360564,-3.4486456
1981-10-03,2554.7651,303.1483,12.915173,1010.2472,459.7497,13.276422,5.6141186,12.517803,-4.5947757,-3.2258897
1981-10-04,2921.2815,303.67755,13.738829,1010.27997,458.3893,13.276422,6.1534667,14.0178995,-4.7935863,-3.8583264
1981-10-05,3140.754,304.30676,15.531305,1011.07166,543.8877,13.276422,4.9426603,13.789204,-4.384237,-2.282183
1981-10-06,2864.0588,304.35788,15.731713,1010.4304,573.6416,13.276422,6.236037,14.827155,-4.6767073,-4.1251135
1981-10-07,3109.4927,304.65765,14.307041,1009.78986,690.6936,13.276422,7.6919255,16.80266,-5.85333,-4.990415
1981-10-08,2559.4668,302.21304,15.426617,1009.82556,441.40204,13.276422,5.941177,12.594905,-5.092534,-3.0600133
1981-10-09,1975.6931,301.603,18.560698,1012.04456,384.77722,13.276422,4.8902254,9.957333,-4.1521916,-2.5833333
1981-10-10,2640.7056,302.31534,20.791286,1012.12573,549.4625,13.276422,6.5313826,14.211895,-5.2779446,-3.8473701
1981-10-11,2634.3289,301.15442,19.79261,1012.03656,570.8039,13.276422,6.3335023,14.529671,-5.188146,-3.6326835
1981-10-12,2784.7942,301.28275,17.650177,1011.75214,545.7427,13.276422,6.667904,15.327145,-5.382979,-3.9350324
1981-10-13,2981.9717,300.94073,15.871173,1013.31287,536.0242,13.276422,6.479025,15.194831,-5.355611,-3.6462576
1981-10-14,2705.802,300.35233,18.735283,1014.9515,531.70953,13.276422,6.1627774,13.857977,-4.9176006,-3.714435
1981-10-15,2449.8484,299.80627,17.525303,1014.46625,546.38464,13.276422,6.230579,13.658476,-5.054029,-3.6437485
1981-10-16,2234.4702,299.2672,17.056385,1013.81647,364.18765,13.276422,5.3307366,10.58207,-4.454254,-2.9285445
1981-10-17,1743.7397,300.94485,20.59404,1013.27997,363.5283,13.276422,4.9644094,8.185863,-3.3697736,-3.645543
1981-10-18,2106.2712,303.76367,24.36684,1010.2511,445.8316,13.276422,4.833885,10.784594,-3.6041799,-3.2212317
1981-10-19,2521.4358,304.592,25.337013,1008.80115,498.7362,13.276422,4.2183285,8.978311,-3.068034,-2.8950753
1981-10-20,3625.1353,303.5253,34.847298,1009.8716,601.9015,13.434848,6.283781,9.634839,-5.2154474,-3.5049984
1981-10-21,377.43222,301.7585,55.809147,1013.0338,639.13904,20.14415,2.1913118,1.2572646,1.1897283,-1.8402157
1981-10-22,1018.5952,304.20233,36.12761,1012.19434,459.69064,21.040232,3.568066,6.26496,2.2320895,-2.7836792
1981-10-23,3667.4333,306.81897,23.392193,1010.1914,986.7694,21.040232,6.221595,15.799293,-4.1045184,-4.6755934
1981-10-24,4056.6406,305.67065,23.224186,1010.74414,892.4022,21.040232,8.169584,17.070618,-5.5461836,-5.998496
1981-10-25,2780.3076,303.42722,18.907135,1012.02026,617.64294,21.040232,5.5119815,13.00454,-4.6668167,-2.9330463
1981-10-26,2029.5931,301.88318,18.201498,1012.4616,407.57837,21.040232,4.95513,9.873798,-4.2570267,-2.5359492
1981-10-27,1998.4584,301.0428,18.416956,1012.6062,395.18777,21.040232,5.646076,10.691296,-4.309832,-3.6473997
1981-10-28,2537.692,302.17853,20.94677,1012.9324,508.12668,21.040232,5.8211055,11.298133,-4.0735826,-4.158268
1981-10-29,2536.6748,302.52673,23.745634,1013.3292,536.2624,21.040232,5.914401,13.982034,-4.5418515,-3.7883668
1981-10-30,3237.1545,302.69165,23.046778,1012.56116,672.1979,21.040232,7.2031474,16.075134,-5.476853,-4.678612
1981-10-31,3573.7026,302.3631,25.95683,1013.1853,704.82007,21.040232,7.950476,16.681541,-6.047756,-5.160883
1981-11-01,3320.1648,301.4286,25.26474,1013.43384,594.1586,21.040232,7.5638866,15.574477,-5.8475327,-4.797785
1981-11-02,4314.7363,299.7865,21.533222,1015.7674,688.41296,21.040232,8.913718,18.656849,-7.1798654,-5.2824144
1981-11-03,4595.4927,297.9637,21.724707,1017.2317,708.8618,21.040232,9.551543,19.182724,-7.5060754,-5.906844
1981-11-04,3507.608,296.96387,25.787043,1016.7798,629.8699,21.040232,7.8013287,16.64097,-6.426691,-4.422485
1981-11-05,3202.7166,296.62802,25.279427,1016.5814,553.2425,21.040232,7.0523367,15.6784525,-5.9536824,-3.780095
1981-11-06,2663.027,296.4458,27.788422,1015.45996,453.91974,21.040232,6.088645,12.77501,-5.099249,-3.3270493
1981-11-07,1798.1144,296.01263,25.985863,1014.28455,321.562,21.040232,4.607019,8.20399,-3.5630376,-2.9205112
1981-11-08,1301.5781,295.27142,31.01183,1013.33813,201.9205,21.040232,3.9673538,5.127809,-2.6028707,-2.9941545
1981-11-09,1822.7649,295.91986,27.741419,1013.19696,249.4527,21.040232,4.2852254,5.491709,-3.0468063,-3.0133247
1981-11-10,2692.9358,297.74597,20.39423,1014.1137,349.41736,21.040232,5.863668,9.3335285,-4.5026846,-3.7561197
1981-11-11,2969.58,297.28967,21.194124,1014.8893,424.83847,21.040232,6.1954303,13.257121,-5.172096,-3.410686
1981-11-12,2866.1294,297.16797,21.31694,1014.32117,433.20837,21.040232,6.1924353,13.390244,-5.171703,-3.40584
1981-11-13,4317.749,298.00504,24.248135,1015.51636,753.2052,21.040232,9.396947,18.854523,-7.637061,-5.4752083
1981-11-14,3644.1956,296.27985,27.723373,1016.14685,543.1886,21.040232,7.582001,16.575535,-6.099376,-4.5038157
1981-11-15,3253.9883,294.48154,23.657814,1016.1928,436.58508,21.040232,6.672657,14.434249,-5.3579774,-3.9769878
1981-11-16,3674.322,294.2354,20.269743,1016.70984,454.90298,21.040232,7.3243127,15.241428,-5.68271,-4.6208615
1981-11-17,4177.0796,294.54486,20.312433,1016.2945,501.57684,21.040232,7.99074,17.344507,-6.41482,-4.764662
1981-11-18,4325.298,294.48706,25.213257,1014.9937,552.75635,21.040232,7.541505,17.472364,-5.8395014,-4.772266
1981-11-19,5314.6587,295.21286,23.90187,1014.8798,782.6313,21.040232,10.383503,20.12067,-8.008707,-6.6089134
1981-11-20,5511.5776,294.71167,30.577253,1016.5887,690.76117,21.040232,9.800696,20.979368,-7.46141,-6.3546047
1981-11-21,5886.9917,293.9483,32.111748,1017.57495,780.4894,21.040232,10.516848,21.501686,-8.144692,-6.653425
1981-11-22,6056.8066,292.21054,32.623707,1018.6466,787.97205,21.040232,10.719913,21.723427,-8.342368,-6.7321186
1981-11-23,5501.364,291.96436,33.73386,1018.49615,670.03015,21.040232,9.873987,20.143305,-7.5994635,-6.3042665
1981-11-24,5131.446,291.8991,32.963024,1018.3878,563.76184,21.040232,8.834722,17.841457,-6.760534,-5.687485
1981-11-25,4269.8896,291.92566,31.598217,1018.39075,514.5403,21.040232,8.022359,17.534693,-6.4688134,-4.7447543
1981-11-26,3878.5732,292.415,32.477745,1016.755,461.29306,21.040232,7.432796,15.412524,-5.8064685,-4.6401916
1981-11-27,2940.344,292.27307,31.896046,1016.3803,397.4605,21.040232,6.141535,12.392421,-4.5619855,-4.11178
1981-11-28,2759.2122,291.89267,32.324905,1016.6579,608.8613,21.040232,6.9243836,14.245731,-5.438086,-4.2865267
1981-11-29,3843.3389,291.7131,28.054115,1016.1396,599.29846,21.040232,7.3720336,15.589287,-5.7565913,-4.605273
1981-11-30,3517.3132,292.2075,22.181423,1015.1047,494.30737,21.040232,6.8690653,12.249657,-5.2531204,-4.4259214
1981-12-01,2900.7017,292.39514,20.141169,1015.6807,442.76337,21.040232,6.2503743,11.779871,-5.0701847,-3.6551886
1981-12-02,4434.2026,293.42596,18.390192,1017.64655,592.3819,21.040232,8.057222,18.220238,-6.4900007,-4.7748003
1981-12-03,3825.7007,293.78854,23.191696,1016.7833,569.1199,21.040232,7.5796967,16.124634,-5.9859676,-4.6497307
1981-12-04,3302.7139,293.70294,26.201134,1014.0303,461.08862,21.040232,6.4059143,12.527188,-4.8188915,-4.220666
1981-12-05,2301.87,295.06976,28.054085,1013.22186,336.85437,21.040232,5.0962915,8.092899,-4.058009,-3.0829773
1981-12-06,4054.4802,296.0242,24.818808,1014.7837,464.2586,21.040232,7.638399,12.433593,-5.6262703,-5.166258
1981-12-07,3739.1753,296.59595,16.81641,1016.0722,470.4111,21.040232,7.4897137,10.97626,-5.7971334,-4.7422624
1981-12-08,3086.8665,296.6447,17.849428,1015.9192,432.28342,21.040232,6.2473016,10.299315,-4.7486014,-4.0595026
1981-12-09,2817.6128,296.62683,22.759953,1015.6643,446.06415,21.040232,6.1480074,12.943409,-4.5394917,-4.146204
1981-12-10,3563.0735,296.45023,18.887878,1014.8786,504.83533,21.040232,7.229878,15.49923,-5.2666173,-4.9531684
1981-12-11,4561.4897,295.23975,13.890769,1014.5471,564.5152,21.040232,8.639184,17.868546,-6.8538456,-5.2593055
1981-12-12,3337.2346,293.71783,16.399574,1015.65607,472.9036,21.040232,6.763896,14.715274,-5.4841475,-3.9590929
1981-12-13,3363.1838,292.63922,15.376196,1016.2888,458.27243,21.040232,6.6027665,13.742906,-4.913673,-4.4104815
1981-12-14,3646.4592,291.90778,16.92864,1016.8045,482.23184,21.040232,6.9667406,15.313189,-5.453028,-4.3358917
1981-12-15,3146.561,291.8637,24.225185,1015.9652,465.59015,21.040232,6.084331,13.549812,-4.5118527,-4.0819445
1981-12-16,3830.986,293.15363,21.810379,1015.6029,544.0515,21.040232,7.1610837,16.668692,-5.4086523,-4.693357
1981-12-17,4095.9617,293.05878,19.26013,1016.04803,525.9014,21.040232,7.6746407,16.31578,-6.0967836,-4.661474
1981-12-18,3457.5815,291.61465,20.146206,1016.2214,447.814,21.040232,6.712504,13.772062,-5.517286,-3.8232534
1981-12-19,2744.4856,290.3366,19.01649,1016.5471,330.3596,21.040232,5.6767344,9.578773,-4.3267593,-3.6748424
1981-12-20,2043.426,290.33478,21.944872,1015.807,262.46594,21.040232,4.6094427,8.128678,-3.6165056,-2.857945
1981-12-21,2317.1213,290.74982,26.669926,1014.24963,296.72482,21.040232,5.1340213,9.63864,-4.1633954,-3.0040493
1981-12-22,1782.4828,290.9488,32.4437,1013.18945,270.56183,21.040232,3.8547287,5.3640213,-2.6884396,-2.7624674
1981-12-23,976.2288,291.61478,21.0486,1013.9854,190.62479,21.040232,2.232183,4.3775086,-1.070865,-1.9585426
1981-12-24,1960.4917,290.78876,18.00845,1014.52155,233.457,21.040232,4.397912,6.7994537,-3.367731,-2.8284302
1981-12-25,2749.9045,291.6766,21.135502,1014.3513,299.1326,21.040232,5.0317774,9.761797,-4.0025535,-3.0493195
1981-12-26,2541.5195,292.60358,25.494093,1013.7949,304.2583,21.040232,4.630906,7.033961,-3.4754486,-3.0604818
1981-12-27,2492.1416,292.18045,19.350811,1013.6321,302.8183,21.040232,5.11329,7.5242853,-3.6476219,-3.5833764
1981-12-28,3025.92,292.0838,16.407938,1014.34906,341.49005,21.040232,5.785345,9.7243,-4.6984143,-3.3756657
1981-12-29,3382.9373,292.40076,14.947265,1014.7774,364.77023,21.040232,5.884248,11.924023,-4.67003,-3.5798311
1981-12-30,3847.7244,293.39218,19.139732,1014.3133,464.97922,21.040232,6.7864237,14.865824,-5.405309,-4.103435
1981-12-31,3793.3535,293.32562,27.09507,1014.9895,521.72424,21.040232,7.052767,15.142948,-5.667043,-4.19835
1982-01-01,582.69244,291.4729,26.965105,1014.1912,352.9742,0.0,4.671739,8.453488,-3.4692628,-3.1287956
1982-01-02,3319.4858,292.46252,28.057514,1012.54663,384.295,0.0,5.6816416,10.125715,-4.0467815,-3.9880583
1982-01-03,2808.9912,292.9652,32.206024,1012.875,350.89346,0.0,5.2487936,7.9171724,-4.070947,-3.313189
1982-01-04,3704.0981,293.74313,28.352058,1013.8448,556.2623,0.0,6.8979173,14.988213,-5.4532704,-4.2241096
1982-01-05,6295.348,293.94177,30.572678,1014.6185,830.05316,0.0,10.998776,21.715693,-8.490805,-6.991374
1982-01-06,5310.374,292.39374,25.635338,1015.4752,690.0592,0.0,10.250899,19.760172,-7.7778463,-6.6772776
1982-01-07,5069.465,293.81622,27.081606,1015.48474,658.9179,0.0,9.263284,18.382969,-6.996199,-6.0713773
1982-01-08,5042.1255,294.89288,22.1999,1015.5384,614.4856,0.0,8.944571,17.549479,-6.97705,-5.5969734
1982-01-09,4478.382,296.12292,19.463654,1015.65625,556.0717,0.0,7.7422886,14.993437,-6.029818,-4.8563695
1982-01-10,3840.9111,297.87433,18.542856,1015.0061,588.1373,0.023032065,7.337279,13.286178,-5.735761,-4.5756645
1982-01-11,4071.2332,296.8364,18.326534,1014.2858,456.14264,0.023459584,7.2503986,13.261444,-5.783343,-4.3727827
1982-01-12,3420.4204,296.94177,18.30992,1014.4762,416.36407,0.023459584,6.8959403,10.965141,-5.18101,-4.550948
1982-01-13,2923.2332,295.62244,20.110233,1014.87024,464.29657,0.023459584,6.132274,10.66118,-4.5948734,-4.061025
1982-01-14,2963.5012,293.28607,17.804197,1014.33655,481.39993,0.023459584,5.879887,13.166041,-4.9148483,-3.2275903
1982-01-15,2794.2002,292.51392,21.380001,1014.0163,435.63086,0.023459584,5.8115363,11.97444,-4.470166,-3.7137003
1982-01-16,4092.7827,294.49527,21.007591,1013.00854,555.8496,0.023459584,7.5848866,14.960669,-5.916784,-4.745753
1982-01-17,4814.1265,295.3646,22.719856,1013.0377,572.73535,0.023459584,7.8843117,16.25511,-6.41726,-4.580518
1982-01-18,4711.0728,295.25085,22.056204,1013.2898,500.60464,0.023459584,7.9052424,14.399301,-6.4795856,-4.528557
1982-01-19,3558.9993,295.48718,18.943193,1012.6197,419.1926,0.023459584,6.5671744,10.914643,-5.210339,-3.9975176
1982-01-20,2468.496,295.786,17.727196,1011.8687,294.98087,0.023459584,5.2225833,7.632095,-3.9542637,-3.4116232
1982-01-21,2117.2722,295.438,17.03859,1010.08215,272.25684,0.023459584,4.6236153,5.2666316,-3.6649454,-2.8188639
1982-01-22,1184.9758,296.86063,16.17757,1008.6206,213.16739,0.023459584,3.408873,1.514355,-2.7165678,-2.05929
1982-01-23,971.54016,299.60474,15.853651,1007.19257,222.64754,0.023459584,2.2807584,1.7139431,-1.5944508,-1.6308236
1982-01-24,1207.4119,299.11282,16.905556,1007.9543,297.59134,0.026864812,2.5756254,3.1581767,1.7671819,-1.8737435
1982-01-25,1260.3735,298.26407,18.62926,1010.89087,569.7693,0.2972316,3.4563808,5.8530455,3.1639454,-1.3914087
1982-01-26,1361.1493,295.07007,16.031336,1013.68427,499.5799,0.35993916,4.2057796,5.4808707,3.1110587,-2.8301759
1982-01-27,1701.3674,293.83835,11.865667,1014.7739,467.0103,0.35993916,5.0939302,6.9155774,3.4723024,-3.7270956
1982-01-28,2339.5566,292.6789,16.725403,1015.4278,396.17346,0.35993916,3.7462308,5.063486,-0.49279368,-3.7136774
1982-01-29,1657.075,292.12796,19.859068,1014.75635,272.08847,0.35993916,2.9408891,4.9832125,-1.0968231,-2.7287009
1982-01-30,1796.0443,292.81982,16.15157,1015.4848,294.3077,0.35993916,4.230323,7.1503763,-1.4345671,-3.9796543
1982-01-31,4677.367,293.16907,16.591228,1016.3034,581.1024,0.35993916,7.364644,14.472103,-5.4330754,-4.9718885
1982-02-01,4084.1204,293.1764,19.383112,1016.17725,525.2272,0.35993916,7.5058117,14.80074,-6.1305747,-4.330504
1982-02-02,3799.6394,294.45764,17.047102,1013.9387,415.70105,0.35993916,6.44486,10.8861885,-4.72762,-4.3801627
1982-02-03,3877.1582,296.36334,18.049938,1013.3488,444.60785,0.35993916,7.1247787,12.076106,-5.3844323,-4.665872
1982-02-04,4493.1265,296.60394,15.331703,1014.49786,545.484,0.35993916,8.323832,14.660635,-6.518846,-5.1759853
1982-02-05,5801.366,294.52557,19.064709,1016.6102,780.8158,0.35993916,10.564887,20.32162,-8.43733,-6.358325
1982-02-06,5799.316,291.64352,24.30191,1018.7322,844.4492,0.35993916,11.017817,21.321684,-8.826255,-6.594658
1982-02-07,6005.2134,288.95288,23.76961,1020.8089,903.88776,0.35993916,11.26417,22.027496,-9.120801,-6.610031
1982-02-08,5210.063,287.76083,27.003159,1021.4281,881.9297,0.35993916,10.08042,20.534618,-8.155742,-5.9244184
1982-02-09,4392.0015,288.56674,24.192078,1021.1566,715.5858,0.35993916,8.75156,18.24529,-7.0096807,-5.239673
1982-02-10,3574.6567,289.27695,19.255198,1020.29987,531.74194,0.35993916,7.013389,14.433404,-5.306706,-4.5854664
1982-02-11,2621.4941,290.23145,17.998074,1018.42065,434.4552,0.35993916,5.814714,12.093527,-4.127287,-4.0959005
1982-02-12,2432.3213,291.41162,18.589333,1017.0938,471.40097,0.35993916,5.376167,12.257623,-4.0763617,-3.5052023
1982-02-13,4229.34,291.7817,25.620308,1018.03406,718.588,0.35993916,8.455515,18.07421,-6.9044533,-4.88101
1982-02-14,2785.5806,290.97513,27.140652,1017.8707,518.44165,0.35993916,6.173571,12.651893,-4.8339596,-3.840028
1982-02-15,2286.1895,291.96918,26.230286,1016.14954,462.46402,0.35993916,5.5625143,11.82498,-3.6381013,-4.207824
1982-02-16,3076.4507,293.25604,19.990265,1014.122,450.06787,0.35993916,5.870795,12.912576,-4.1943593,-4.1077466
1982-02-17,2600.6885,294.117,16.550587,1012.28204,372.27954,0.35993916,4.9641366,7.4568186,-3.622351,-3.3942933
1982-02-18,2254.5928,293.6808,22.676382,1011.16223,338.54776,0.35993916,4.5557795,5.1037827,-2.8270097,-3.5725539
1982-02-19,1806.2162,293.6221,26.243755,1010.5618,309.89404,0.35993916,4.2292376,6.0572543,-3.092027,-2.88545
1982-02-20,2491.4395,294.65082,18.85963,1011.6172,326.0957,0.35993916,5.1868,9.019597,-4.010946,-3.2886484
1982-02-21,2792.257,296.0122,12.580919,1010.918,330.17633,0.35993916,4.464111,8.14664,-3.941873,-2.095214
1982-02-22,1325.2515,297.24542,14.782673,1009.6386,301.3872,0.35993916,2.7143164,2.4726071,-1.5427969,-2.2332244
1982-02-23,2617.19,296.31934,14.675298,1010.838,359.99808,0.35993916,5.1366835,7.0602703,-3.556828,-3.7060075
1982-02-24,2321.606,295.99066,15.443129,1010.7572,361.97644,0.35993916,5.0800824,6.232809,-3.6898384,-3.4917514
1982-02-25,1397.6722,296.47192,22.955694,1009.95764,296.0968,0.35993916,3.270188,3.037992,-1.0801315,-3.086656
1982-02-26,484.36874,298.42413,13.12858,1008.9034,445.91028,0.35993916,2.0746596,3.4500427,0.9455224,-1.8466725
1982-02-27,1470.8677,298.00345,11.829458,1006.806,505.44415,0.35993916,4.0423975,6.470457,2.7545896,-2.958583
1982-02-28,2054.277,295.54868,11.9419985,1009.90045,480.97244,0.35993916,3.2446506,4.3990064,0.11114637,-3.2427464
1982-03-01,1411.4304,293.56567,15.858344,1012.1179,421.4515,0.35993916,2.594884,3.395879,-0.37777886,-2.567237
1982-03-02,1952.2498,293.5264,18.196342,1016.434,567.62823,0.35993916,5.225659,9.738878,-4.164514,-3.1566336
